location	Alto Feliz	#D4AF65
location	Gramado	#D4AF65
location	Lajeado	#D5AF65
location	Linha Nova	#D5B066
location	Tupandi	#D5B066
location	Morro Reuter	#D6B167
location	Igrejinha	#D6B167
location	Sao Sebastiao do Cai	#D7B168
location	Santa Rosa BR	#D7B268
location	Parobe	#D7B269
location	Sapiranga	#D8B369
location	Riozinho	#D8B36A
location	Santa Maria RS	#D8B46A
location	Taquara	#D9B46B
location	Rolante	#D9B46B
location	Candelaria	#DAB56C
location	Campo Bom	#DAB56C
location	Montenegro	#DAB66D
location	Novo Hamburgo	#DBB66D
location	Novo Cabrais	#DBB66D
location	Taquari	#DCB76E
location	Xangri-la	#DCB76E
location	Sapucaia do Sul	#DCB86F
location	Santo Antonio Da Patrulha	#DDB86F
location	Nova Santa Rita	#DDB970
location	Esteio	#DEB970
location	Glorinha	#DEB971
location	Osorio	#DEBA71
location	Canoas BR	#DFBA72
location	Triunfo	#DFBB72
location	Tramandai	#DFBB73
location	Porto Alegre	#E0BC73
location	Viamao	#E0BC74
location	Guaiba	#E1BC74
location	Butia	#E1BD75
location	Balneario Pinhal	#E1BD75
location	Santana do Livramento	#E2BE76
location	Lavras do Sul	#E2BE76
location	Pelotas	#E3BE76
location	Rio Grande BR	#E3BF77
location	Presidente Figueiredo	#E3BF77
location	Nova Holinda	#E4C078
location	Rio Preto Da Eva	#E4C078
location	Curitiba	#E4C179
location	Iranduba	#E5C179
location	Manacapuru	#E5C17A
location	Caapiranga	#E6C27A
location	Manaquiri	#E6C27B
location	Autazes	#E6C37B
location	Anori	#E7C37C
location	Careiro	#E7C37C
location	Tabatinga	#E8C47D
location	Carauari	#E8C47D
location	Tapaua	#E8C57E
location	Labrea	#E9C57E
location	Maceio	#E9C67F
location	Belem do Para	#EAC67F
location	Natal	#EAC67F
location	Sao Jose do Brejo do Cruz	#EAC780
location	Sossego	#EBC780
location	Rio Tinto	#EBC881
location	Areia	#EBC881
location	Cabedelo	#ECC882
location	Alagoa Grande	#ECC982
location	Sape	#EDC983
location	Joao Pessoa	#EDCA83
location	Bayeux	#EDCA84
location	Campina Grande	#EECB84
location	Conde	#EECB85
location	Inga	#EFCB85
location	Itabaiana	#EFCC86
location	Queimadas	#EFCC86
location	Monteiro	#F0CD87
location	Itapetim	#F0CD87
location	Araripina	#F1CD87
location	Carpina	#F1CE88
location	Paulista	#F1CE88
location	Olinda	#F2CF89
location	Recife	#F2CF89
location	Cha Grande	#F2D08A
location	Caruaru	#F3D08A
location	Arcoverde	#F3D08B
location	Sao Bento do Una	#F4D18B
location	Petrolandia	#F4D18C
location	Valparaiso CL	#F4D28C
location	Limache	#F5D28D
location	Huechuraba	#F5D28D
location	Independencia	#F6D38E
location	Pudahuel	#F6D38E
location	Las Condes	#F6D48F
location	Santiago	#F7D48F
location	La Granja	#F7D590
location	San Ramon CL	#F8D590
location	La Pintana	#F8D590
location	San Bernardo	#F8D691
location	Puente Alto	#F9D691
location	San Jose de Maipo	#F9D792
location	Talagante	#F9D792
location	Melipilla	#FAD793
location	Molina	#FAD893
location	Talca	#FBD894
location	San Clemente CL	#FBD994
location	Puerto Montt	#FBD995
location	Bella Union	#FCDA95
location	Rueda	#FCDA96
location	Almirante Brown	#FDDA96
location	La Matanza	#FDDB97
location	Avellaneda	#FDDB97
location	Quilmes	#FEDC98
location	Lomas de Zamora	#FEDC98
location	Berazategui	#FFDD99
location	Honolulu County	#A32929
location	Houston	#A42B2B
location	El Paso County	#A62D2D
location	Tarrant County	#A82F2F
location	Madison County AL	#AA3131
location	Hampton County	#AB3333
location	Pima County	#AD3535
location	Yuma County	#AF3838
location	Maricopa County	#B13A3A
location	San Diego	#B23C3C
location	Los Angeles County	#B43E3E
location	Santa Clara County	#B64040
location	San Francisco County	#B84242
location	Contra Costa County	#BA4545
location	King County	#BB4747
location	Clark County NV	#BD4949
location	Washoe County	#BF4B4B
location	Lake County IN	#C14D4D
location	Cook County	#C24F4F
location	Dupage County	#C45151
location	Chicago	#C65454
location	Lake County IL	#C85656
location	Columbus OH	#C95858
location	Kings County NY	#CB5A5A
location	Brooklyn	#CD5C5C
location	Queens County	#CF5E5E
location	Nassau County	#D16161
location	New York County	#D26363
location	Manhattan	#D46565
location	Bronx County	#D66767
location	Suffolk County	#D86969
location	Westchester County	#D96B6B
location	Dutchess County	#DB6D6D
location	Ulster County	#DD7070
location	Greene County NY	#DF7272
location	New York City	#E07474
location	Erie County	#E27676
location	Onondaga County	#E47878
location	Monroe County NY	#E67A7A
location	Lane County OR	#E87D7D
location	Umatilla County	#E97F7F
location	Washington County OR	#EB8181
location	Waukesha County	#ED8383
location	Jefferson County WI	#EF8585
location	Milwaukee County	#F08787
location	Marquette County	#F28989
location	Dane County	#F48C8C
location	La Crosse County	#F68E8E
location	Wood County WI	#F79090
location	Marathon County	#F99292
location	Southwest Alaska	#FB9494
location	Anchorage and Matanuska-Susitna	#FD9696
location	Toronto	#FF9999


